Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Cancelled_by_Driver_Reason,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating,Payment_Type
2025-08-27,23:57:26,CNR8985196,Success,IND1677,Cab Economy,DLF Phase 1,Sector 14,12.8,28.1,0.0,,0.0,,0.0,,438.0,12.36,3.7,3.7,Cash
2025-08-01,20:47:58,CNR8985827,Success,EXP8345,Cab Premium,Sector 23,Rosewood City,9.3,26.9,0.0,,0.0,,0.0,,221.54,10.84,4.1,4.5,Wallet
2025-08-06,10:28:21,CNR8986011,Success,IND3700,Bike Lite,Sector 17,Sector 55,13.2,22.9,0.0,,0.0,,0.0,,508.78,6.88,3.5,3.8,UPI
2025-08-10,05:17:28,CNR8986378,Cancelled by Driver,IND7341,Bike,Sector 15,Sector 43,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-09,08:59:35,CNR8986419,Cancelled by Driver,IND2092,Bike,DLF Phase 2,Rosewood City,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-19,15:25:47,CNR8986571,Incomplete,IND9358,Bike Lite,Huda City Centre,Sector 44,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-05,11:03:18,CNR8986594,Cancelled by Driver,EXP3951,Cab Economy,Sector 49,Sector 56,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-31,21:57:51,CNR8986782,Cancelled by Customer,IND7940,Auto Sharing,Golf Course Road,Sector 54,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-05,02:00:36,CNR8988256,Cancelled by Driver,EXP3612,Cab Economy,Sector 31,Sector 34,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-30,15:03:05,CNR8988321,Success,IND9334,Bike,NH8,Sector 34,13.7,19.2,0.0,,0.0,,0.0,,501.479999999999,1.67,4.5,3.2,Card
2025-08-20,18:47:46,CNR8988597,Incomplete,IND2824,Bike,Sector 17,Sector 34,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-06,17:40:06,CNR8988777,Success,IND6045,Auto Sharing,Golf Course Road,DLF Phase 1,8.9,14.2,0.0,,0.0,,0.0,,537.3,23.06,3.5,4.2,Card
2025-08-08,20:00:40,CNR8989859,Success,IND4097,Bike,NH8,South City 1,14.5,28.3,0.0,,0.0,,0.0,,108.43,24.13,3.3,3.1,Cash
2025-08-21,02:26:26,CNR8992399,Success,IND7398,Auto Sharing,Sohna Road,Sector 53,3.4,16.7,0.0,,0.0,,0.0,,516.34,7.79,3.7,4.1,Cash
2025-08-25,09:04:04,CNR8993814,Cancelled by Driver,IND7681,Bike,Sector 34,Sector 40,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-21,21:27:16,CNR8994285,Cancelled by Customer,EXP6857,Cab Economy,DLF Phase 2,Udyog Vihar,0.0,0.0,1.0,Driver asked to cancel,0.0,,0.0,,0.0,0.0,,,
2025-08-29,11:43:31,CNR8994801,Cancelled by Driver,EXP4215,Auto Sharing,Sector 43,DLF Phase 3,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-21,14:46:44,CNR8995515,Cancelled by Driver,IND6909,Auto,Sector 40,DLF Phase 3,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-14,18:08:30,CNR8996998,Success,EXP9879,Bike,Sector 37,Sector 29,9.9,24.3,0.0,,0.0,,0.0,,314.46,9.11,4.0,3.9,Cash
2025-08-03,13:56:44,CNR8998509,Cancelled by Driver,IND9135,Cab Economy,DLF Phase 2,Ardee City,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-29,09:00:25,CNR8998597,Success,IND1643,Cab Economy,Sector 44,Sector 14,8.3,25.8,0.0,,0.0,,0.0,,1396.54,23.46,5.0,3.3,Wallet
2025-08-28,17:52:50,CNR9000366,Success,IND2085,Auto Sharing,Sector 44,Sector 53,7.8,22.8,0.0,,0.0,,0.0,,245.77,19.1,4.4,3.4,Wallet
2025-08-01,16:38:50,CNR9000419,Incomplete,EXP2835,Cab Economy,Sector 51,MG Road,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-13,18:37:25,CNR9001482,Success,IND3536,Cab Premium,Huda City Centre,Sector 21,9.3,27.6,0.0,,0.0,,0.0,,131.7,14.9,4.3,4.1,Wallet
2025-08-31,13:24:38,CNR9001579,Success,IND6052,Bike Lite,Golf Course Road,Sector 38,12.5,20.7,0.0,,0.0,,0.0,,148.164,15.9,4.7,4.9,Card
2025-08-22,21:42:35,CNR9002207,Success,IND3108,Auto,South City 2,Sector 15,9.8,21.8,0.0,,0.0,,0.0,,147.4,15.22,4.2,5.0,UPI
2025-08-11,16:24:35,CNR9002672,Incomplete,IND9858,Auto Sharing,Sector 43,Sector 51,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-29,15:27:46,CNR9002855,Success,IND6146,Bike Lite,Sector 23,Sohna Road,2.3,14.0,0.0,,0.0,,0.0,,195.5,12.85,4.7,4.0,Wallet
2025-08-17,17:37:16,CNR9003196,Success,IND2649,Bike,Sector 53,Sector 48,9.0,19.8,0.0,,0.0,,0.0,,282.563999999999,9.02,3.9,4.3,UPI
2025-08-07,01:00:54,CNR9004925,Success,IND6477,Auto,Palam Vihar,Golf Course Road,2.7,16.6,0.0,,0.0,,0.0,,1942.59,17.35,4.4,4.0,Card
2025-08-03,04:20:55,CNR9005253,Cancelled by Customer,EXP8835,Cab Premium,Cyber City,Sector 56,0.0,0.0,1.0,Wrong Address,0.0,,0.0,,0.0,0.0,,,
2025-08-20,15:07:05,CNR9005948,Cancelled by Customer,IND1223,Cab Premium,NH8,Sector 45,0.0,0.0,1.0,AC is not working,0.0,,0.0,,0.0,0.0,,,
2025-08-20,00:09:50,CNR9008441,Success,IND3466,Bike Lite,MG Road,Sector 34,8.0,14.7,0.0,,0.0,,0.0,,366.38,1.59,3.0,4.9,Wallet
2025-08-26,12:34:09,CNR9011603,Incomplete,IND6742,Bike Lite,Golf Course Road,NH8,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-06,17:35:00,CNR9011727,Cancelled by Driver,EXP3405,Bike,Sector 51,Jacaranda,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-12,03:15:26,CNR9011867,Success,IND3284,Cab Premium,Sector 38,MG Road,11.1,27.4,0.0,,0.0,,0.0,,476.34,1.87,3.6,3.4,Cash
2025-08-20,18:10:02,CNR9014987,Success,IND7122,Auto Sharing,Sector 44,Sohna Road,3.8,15.3,0.0,,0.0,,0.0,,940.52,24.15,3.8,3.1,Card
2025-08-01,20:47:32,CNR9016409,Success,EXP8959,Bike Lite,Sector 45,Sector 29,12.1,20.4,0.0,,0.0,,0.0,,167.48,11.42,4.4,3.1,Card
2025-08-30,09:38:10,CNR9017038,Success,EXP2864,Bike,Sector 39,MG Road,7.7,18.8,0.0,,0.0,,0.0,,2117.256,23.09,4.6,3.4,Card
2025-08-14,19:30:10,CNR9018526,Cancelled by Driver,IND2218,Bike Lite,Cyber City,Palam Vihar,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-18,18:00:33,CNR9019277,Success,IND8476,Bike,Sector 38,Sector 39,9.7,20.9,0.0,,0.0,,0.0,,217.52,7.28,4.1,4.1,Cash
2025-08-04,01:52:14,CNR9020222,Cancelled by Driver,EXP3151,Cab Economy,Sector 37,Sector 46,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-24,16:26:34,CNR9020971,Success,EXP3014,Auto,Sector 37,NH8,5.8,17.1,0.0,,0.0,,0.0,,240.203999999999,12.68,3.3,3.8,Wallet
2025-08-14,10:14:20,CNR9021640,Incomplete,EXP8325,Cab Premium,Sector 44,Sector 46,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-09,10:27:11,CNR9023176,Success,IND9536,Bike Lite,NH8,Rosewood City,8.0,15.4,0.0,,0.0,,0.0,,620.508,15.38,3.6,4.9,UPI
2025-08-01,01:55:41,CNR9023582,Success,IND8641,Auto,DLF Phase 4,Sector 42,12.6,31.9,0.0,,0.0,,0.0,,755.57,23.22,3.7,3.9,Wallet
2025-08-25,23:54:52,CNR9024928,Incomplete,IND5609,Bike,Sector 31,Sector 18,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-06,19:34:52,CNR9026893,Success,EXP7254,Auto Sharing,Sector 17,Sector 46,4.5,21.7,0.0,,0.0,,0.0,,277.09,15.48,4.7,3.7,UPI
2025-08-19,00:00:25,CNR9026944,Success,EXP2946,Cab Premium,Sector 50,Sector 29,6.9,18.2,0.0,,0.0,,0.0,,493.45,18.54,4.5,4.6,Cash
2025-08-10,08:43:35,CNR9027265,Incomplete,IND8327,Cab Premium,Sector 54,Sector 34,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-23,11:24:30,CNR9029385,Success,IND9970,Cab Premium,DLF Phase 3,South City 1,9.3,27.7,0.0,,0.0,,0.0,,338.472,9.53,3.4,4.0,Cash
2025-08-17,21:33:43,CNR9029721,Success,EXP5741,Bike Lite,DLF Phase 5,Sector 45,2.0,10.5,0.0,,0.0,,0.0,,999.18,5.4,4.7,3.8,Card
2025-08-11,10:11:25,CNR9030976,Cancelled by Driver,IND2737,Cab Premium,Sector 37,Sector 52,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-18,18:25:28,CNR9032823,Incomplete,EXP1802,Cab Economy,Ardee City,Sector 51,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-14,05:40:05,CNR9033650,Success,EXP3156,Cab Premium,MG Road,Sector 18,12.6,22.4,0.0,,0.0,,0.0,,330.92,7.56,3.0,4.7,Wallet
2025-08-05,12:31:04,CNR9038508,Cancelled by Driver,EXP7998,Cab Premium,Sector 18,Sector 21,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-25,06:25:02,CNR9038894,Success,IND1707,Cab Premium,Sector 22,Sector 18,8.2,24.3,0.0,,0.0,,0.0,,225.99,8.92,4.3,4.6,Card
2025-08-09,01:26:19,CNR9039894,Cancelled by Customer,IND1996,Bike,Sector 54,Sector 15,0.0,0.0,1.0,Wrong Address,0.0,,0.0,,0.0,0.0,,,
2025-08-31,20:15:57,CNR9041551,Incomplete,EXP8140,Auto Sharing,IFFCO Chowk,Sector 50,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-21,15:51:54,CNR9041699,Success,IND3233,Auto,Sohna Road,IFFCO Chowk,4.8,23.0,0.0,,0.0,,0.0,,327.69,15.98,4.0,3.9,Cash
2025-08-28,06:38:45,CNR9041968,Success,EXP2028,Auto,Sector 18,Palam Vihar,7.2,19.9,0.0,,0.0,,0.0,,497.94,22.4,3.3,4.7,Card
2025-08-27,16:28:26,CNR9046000,Incomplete,EXP5497,Cab Premium,DLF Phase 3,Sector 40,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-04,04:15:17,CNR9046200,Success,IND6273,Bike Lite,Ardee City,Cyber City,6.7,20.9,0.0,,0.0,,0.0,,791.22,22.08,3.1,4.9,UPI
2025-08-18,22:46:33,CNR9046586,Success,IND9699,Bike,Sector 54,Sector 31,5.5,14.4,0.0,,0.0,,0.0,,870.42,13.02,4.3,4.8,Cash
2025-08-21,11:26:56,CNR9047613,Success,IND3629,Auto Sharing,Sector 55,Sector 14,2.8,16.0,0.0,,0.0,,0.0,,452.79,23.66,3.3,4.5,Wallet
2025-08-11,21:40:41,CNR9047848,Incomplete,IND2128,Cab Economy,Sector 37,Huda City Centre,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-23,17:44:56,CNR9051545,Success,IND5104,Bike,Sikanderpur,Sector 14,11.6,24.0,0.0,,0.0,,0.0,,316.992,1.69,4.8,4.0,Wallet
2025-08-16,08:19:53,CNR9052444,Cancelled by Driver,IND3092,Cab Premium,Sector 49,Sector 31,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-15,18:27:19,CNR9053048,Success,IND8008,Auto Sharing,Sector 51,Sector 46,8.5,15.1,0.0,,0.0,,0.0,,935.45,3.74,3.9,5.0,UPI
2025-08-28,00:06:08,CNR9053138,Incomplete,IND8724,Bike Lite,NH8,Sector 17,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-19,03:54:05,CNR9054676,Success,IND4681,Cab Premium,Sector 52,Sector 38,4.0,10.0,0.0,,0.0,,0.0,,544.3,3.6,4.3,3.9,Card
2025-08-15,10:38:50,CNR9055086,Cancelled by Driver,EXP2947,Auto,Rosewood City,Sector 43,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-03,05:24:38,CNR9055100,Success,IND4268,Bike Lite,Golf Course Road,Sikanderpur,13.0,27.4,0.0,,0.0,,0.0,,205.752,2.98,3.1,3.6,Cash
2025-08-30,13:45:39,CNR9056292,Success,IND3990,Bike Lite,Huda City Centre,Sector 46,3.5,14.4,0.0,,0.0,,0.0,,225.875999999999,12.51,4.7,3.4,Cash
2025-08-31,14:03:51,CNR9056296,Cancelled by Driver,IND1404,Cab Economy,Sector 44,Huda City Centre,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-12,19:24:19,CNR9057176,Success,IND7565,Cab Economy,Sector 14,South City 1,3.3,11.3,0.0,,0.0,,0.0,,306.75,24.54,4.1,4.1,Card
2025-08-30,19:20:55,CNR9059562,Success,IND7854,Bike Lite,Sector 55,DLF Phase 4,13.7,20.6,0.0,,0.0,,0.0,,409.26,1.63,4.9,3.5,UPI
2025-08-02,13:32:47,CNR9060664,Cancelled by Customer,EXP2321,Cab Economy,Sector 43,Sector 55,0.0,0.0,1.0,Driver is not moving towards pickup location,0.0,,0.0,,0.0,0.0,,,
2025-08-19,22:36:53,CNR9060989,Success,IND1492,Bike Lite,Sector 14,Sector 56,11.1,26.3,0.0,,0.0,,0.0,,355.19,14.15,4.6,3.5,UPI
2025-08-02,21:10:52,CNR9061314,Cancelled by Driver,IND4994,Cab Economy,Palam Vihar,Sector 54,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-14,09:13:03,CNR9061896,Success,IND1281,Cab Premium,Cyber City,Sector 53,14.1,23.8,0.0,,0.0,,0.0,,159.19,13.17,5.0,4.9,Card
2025-08-11,13:14:55,CNR9062738,Cancelled by Customer,EXP7049,Bike,Sector 54,Sector 21,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-13,09:49:51,CNR9063001,Cancelled by Driver,IND6317,Cab Economy,Jacaranda,Udyog Vihar,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-01,15:43:34,CNR9063287,Success,IND5822,Bike,Sohna Road,DLF Phase 1,6.7,22.7,0.0,,0.0,,0.0,,312.17,15.95,4.7,4.1,Card
2025-08-16,08:44:24,CNR9066216,Success,IND2251,Cab Premium,Sector 18,Sector 21,7.9,16.3,0.0,,0.0,,0.0,,182.832,15.04,4.7,3.2,UPI
2025-08-19,20:17:27,CNR9066341,Success,IND9742,Auto Sharing,Sector 48,Ardee City,10.1,24.8,0.0,,0.0,,0.0,,387.41,9.99,4.6,3.3,Card
2025-08-17,14:15:20,CNR9068076,Cancelled by Customer,IND6106,Bike,Sector 39,Sikanderpur,0.0,0.0,1.0,Driver is not moving towards pickup location,0.0,,0.0,,0.0,0.0,,,
2025-08-03,06:24:49,CNR9068623,Success,IND5216,Cab Economy,Sector 46,Sector 31,6.2,17.4,0.0,,0.0,,0.0,,257.604,22.49,3.7,3.4,Card
2025-08-23,04:03:58,CNR9069531,Success,EXP5098,Cab Premium,Sector 14,DLF Phase 4,8.2,28.0,0.0,,0.0,,0.0,,355.44,14.22,4.4,3.1,Wallet
2025-08-12,07:01:45,CNR9069683,Success,IND2115,Bike Lite,Sector 37,Sector 52,2.0,9.0,0.0,,0.0,,0.0,,185.35,19.43,4.9,4.0,Card
2025-08-06,12:37:06,CNR9071421,Success,EXP2119,Cab Premium,DLF Phase 2,DLF Phase 5,13.8,30.2,0.0,,0.0,,0.0,,723.81,24.55,4.1,4.8,UPI
2025-08-22,14:14:51,CNR9071605,Success,EXP2225,Bike Lite,Sector 52,Sector 45,2.8,22.2,0.0,,0.0,,0.0,,658.9,9.38,4.3,5.0,Cash
2025-08-29,19:49:09,CNR9072767,Success,IND7583,Auto Sharing,DLF Phase 2,Sector 15,14.9,24.6,0.0,,0.0,,0.0,,103.61,21.29,3.3,4.0,Card
2025-08-01,22:04:02,CNR9073461,Success,IND6596,Cab Economy,Sector 51,Rosewood City,13.3,32.0,0.0,,0.0,,0.0,,418.52,13.27,4.3,4.4,Wallet
2025-08-15,23:34:48,CNR9074308,Success,IND3971,Auto,Huda City Centre,Sector 18,11.4,26.8,0.0,,0.0,,0.0,,526.14,9.17,3.3,3.7,UPI
2025-08-09,06:19:27,CNR9074317,Success,IND9701,Cab Premium,Sector 48,Golf Course Road,10.1,28.9,0.0,,0.0,,0.0,,420.912,22.75,3.7,3.3,UPI
2025-08-02,00:22:19,CNR9075042,Success,IND6755,Auto Sharing,Sector 37,Sector 42,9.8,16.0,0.0,,0.0,,0.0,,778.02,2.81,3.2,4.2,Wallet
2025-08-24,09:07:21,CNR9075782,Cancelled by Customer,IND7224,Auto Sharing,Sector 46,NH8,0.0,0.0,1.0,Driver is not moving towards pickup location,0.0,,0.0,,0.0,0.0,,,
2025-08-02,14:13:14,CNR9075786,Success,IND7291,Cab Economy,Golf Course Road,Ardee City,6.6,19.4,0.0,,0.0,,0.0,,411.66,3.39,3.6,4.3,Cash
2025-08-28,04:04:18,CNR9076693,Incomplete,EXP9532,Cab Premium,Sikanderpur,Udyog Vihar,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-29,17:44:43,CNR9076803,Cancelled by Customer,IND8690,Cab Premium,Sector 52,Sector 43,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-31,13:27:06,CNR9077666,Success,IND1050,Bike,Sector 53,Sector 32,9.0,21.8,0.0,,0.0,,0.0,,308.4,21.5,3.3,4.1,Card
2025-08-15,23:15:19,CNR9077668,Success,IND5816,Auto Sharing,Sector 49,DLF Phase 2,13.3,18.6,0.0,,0.0,,0.0,,1159.26,13.11,3.4,3.9,UPI
2025-08-07,02:00:30,CNR9078086,Cancelled by Driver,IND3603,Bike,Sector 18,Sector 14,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-07,16:17:51,CNR9078114,Cancelled by Customer,EXP2318,Cab Premium,Sector 31,Sector 38,0.0,0.0,1.0,AC is not working,0.0,,0.0,,0.0,0.0,,,
2025-08-16,01:58:49,CNR9078609,Cancelled by Driver,EXP7872,Bike,Sector 18,DLF Phase 1,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-09,19:57:21,CNR9079237,Incomplete,EXP3457,Bike Lite,Sector 29,Sector 54,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-25,01:38:42,CNR9081282,Success,IND1190,Auto,DLF Phase 2,Sector 43,14.9,25.3,0.0,,0.0,,0.0,,413.81,16.68,4.4,3.0,Cash
2025-08-06,13:35:28,CNR9082938,Success,IND5267,Cab Premium,South City 2,Sector 56,14.9,25.8,0.0,,0.0,,0.0,,796.69,9.23,4.3,4.1,Card
2025-08-21,09:39:05,CNR9086424,Success,IND9492,Cab Premium,Sector 42,Huda City Centre,7.9,17.7,0.0,,0.0,,0.0,,974.33,18.17,4.0,3.3,Card
2025-08-20,09:49:02,CNR9086490,Incomplete,IND5367,Bike Lite,Sector 48,Sector 38,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-14,20:44:41,CNR9086521,Success,IND1439,Auto Sharing,Huda City Centre,Sector 14,4.9,23.3,0.0,,0.0,,0.0,,167.67,5.88,3.6,3.6,Card
2025-08-19,03:17:37,CNR9087396,Success,IND5969,Bike Lite,Sector 32,Rosewood City,11.2,28.7,0.0,,0.0,,0.0,,291.16,4.95,3.3,3.8,Wallet
2025-08-15,20:37:15,CNR9087453,Success,IND7932,Auto,DLF Phase 3,Sector 21,3.3,15.9,0.0,,0.0,,0.0,,275.29,12.08,4.4,4.2,Wallet
2025-08-26,09:25:40,CNR9087942,Cancelled by Driver,EXP4519,Bike Lite,MG Road,Jacaranda,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-14,18:55:51,CNR9088505,Success,IND3490,Bike,Sector 51,DLF Phase 3,2.5,14.6,0.0,,0.0,,0.0,,199.71,6.69,4.4,4.1,UPI
2025-08-05,18:18:38,CNR9088693,Cancelled by Driver,EXP1387,Auto Sharing,Cyber City,Sector 49,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-23,00:29:21,CNR9089970,Success,IND5317,Cab Premium,Sector 21,Sector 54,11.4,19.6,0.0,,0.0,,0.0,,775.812,22.85,3.2,4.2,Wallet
2025-08-19,23:08:05,CNR9090433,Success,EXP2906,Bike,DLF Phase 3,Sector 18,11.6,17.1,0.0,,0.0,,0.0,,458.71,3.92,4.2,3.3,Cash
2025-08-22,10:22:56,CNR9090669,Success,IND7133,Bike Lite,Sector 45,Sector 54,11.9,27.6,0.0,,0.0,,0.0,,435.89,6.8,3.5,3.3,Cash
2025-08-17,21:03:06,CNR9090869,Success,IND1276,Auto Sharing,Sector 42,Cyber City,6.2,19.7,0.0,,0.0,,0.0,,826.259999999999,9.56,4.0,4.1,Wallet
2025-08-07,04:29:37,CNR9092180,Cancelled by Driver,IND7088,Cab Economy,Rosewood City,Sector 21,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-01,22:31:22,CNR9092205,Success,EXP2673,Cab Premium,Sikanderpur,IFFCO Chowk,4.6,12.0,0.0,,0.0,,0.0,,687.49,7.96,4.8,4.6,UPI
2025-08-02,12:12:09,CNR9092217,Cancelled by Driver,IND9086,Cab Economy,Sector 43,DLF Phase 2,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-18,03:39:06,CNR9092768,Success,EXP4593,Cab Economy,Sector 14,Sector 48,14.5,25.2,0.0,,0.0,,0.0,,680.06,10.4,3.7,3.4,Cash
2025-08-06,18:04:27,CNR9093405,Incomplete,IND9663,Auto,Sector 23,Sector 40,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-12,02:13:10,CNR9093803,Incomplete,IND9814,Auto,Sector 42,South City 2,0.0,0.0,0.0,,0.0,,1.0,Customer Demand,0.0,0.0,,,
2025-08-09,04:50:34,CNR9094566,Success,IND3739,Bike,Sector 32,Sector 54,10.7,17.6,0.0,,0.0,,0.0,,274.86,19.37,4.6,4.1,Cash
2025-08-28,23:01:21,CNR9094862,Success,EXP1735,Cab Economy,Sector 15,Sector 45,9.3,26.6,0.0,,0.0,,0.0,,973.71,2.49,4.1,3.4,Card
2025-08-11,16:07:24,CNR9095213,Incomplete,EXP2356,Bike,DLF Phase 1,Sector 56,0.0,0.0,0.0,,0.0,,1.0,Other Issue,0.0,0.0,,,
2025-08-23,10:57:14,CNR9095353,Success,IND4990,Auto,Sector 43,Sector 47,4.6,24.1,0.0,,0.0,,0.0,,360.36,24.7,4.6,4.7,Card
2025-08-02,23:22:33,CNR9098035,Success,IND9147,Bike,Sector 15,Sector 17,7.0,15.8,0.0,,0.0,,0.0,,1177.896,11.29,3.8,3.4,UPI
2025-08-06,21:59:49,CNR9102998,Cancelled by Customer,EXP2276,Cab Premium,Sector 22,DLF Phase 2,0.0,0.0,1.0,Change of plans,0.0,,0.0,,0.0,0.0,,,
2025-08-12,15:35:43,CNR9103937,Success,IND9510,Auto Sharing,Huda City Centre,Palam Vihar,3.5,23.5,0.0,,0.0,,0.0,,259.19,20.82,4.7,4.8,UPI
2025-08-26,16:55:38,CNR9104789,Incomplete,EXP3679,Auto,Rosewood City,Sector 23,0.0,0.0,0.0,,0.0,,1.0,Vehicle Breakdown,0.0,0.0,,,
2025-08-22,02:56:40,CNR9108087,Success,IND8082,Cab Premium,Sector 21,NH8,5.2,22.0,0.0,,0.0,,0.0,,118.29,12.5,3.4,4.0,Card
2025-08-01,00:44:46,CNR9110339,Success,IND8581,Auto,Sikanderpur,DLF Phase 5,2.6,12.4,0.0,,0.0,,0.0,,319.1,10.56,4.2,4.5,Cash
2025-08-23,18:50:19,CNR9110910,Success,IND6402,Cab Premium,Jacaranda,Sector 40,6.8,22.5,0.0,,0.0,,0.0,,389.988,9.87,4.9,3.2,Wallet
2025-08-15,23:24:18,CNR9111648,Cancelled by Driver,IND1407,Bike,Sector 39,Sector 53,0.0,0.0,0.0,,1.0,More than permitted people in there,0.0,,0.0,0.0,,,
2025-08-31,23:12:47,CNR9111750,Cancelled by Driver,IND9715,Bike,DLF Phase 3,Sector 52,0.0,0.0,0.0,,1.0,The customer was coughing/sick,0.0,,0.0,0.0,,,
2025-08-02,16:08:00,CNR9112071,Success,IND4957,Bike Lite,Sector 39,Sector 45,5.4,21.5,0.0,,0.0,,0.0,,141.42,24.4,3.2,4.7,Card
2025-08-18,11:59:01,CNR9113350,Success,IND7255,Cab Premium,Sector 32,Sector 21,12.7,28.7,0.0,,0.0,,0.0,,1490.52,7.71,4.2,4.1,Wallet
2025-08-29,03:14:06,CNR9114107,Success,EXP5204,Bike,Ardee City,Sector 49,14.8,29.7,0.0,,0.0,,0.0,,614.06,20.81,3.7,3.4,UPI
2025-08-14,20:48:22,CNR9118022,Cancelled by Driver,EXP5321,Cab Economy,Sector 45,Sector 44,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-29,09:50:25,CNR9118151,Success,IND6605,Cab Premium,Sector 52,South City 1,7.1,21.3,0.0,,0.0,,0.0,,739.23,22.38,3.5,3.3,UPI
2025-08-14,03:17:04,CNR9120558,Cancelled by Driver,IND7788,Auto Sharing,DLF Phase 5,Sector 53,0.0,0.0,0.0,,1.0,Customer related issue,0.0,,0.0,0.0,,,
2025-08-06,10:14:19,CNR9120700,Cancelled by Driver,IND1832,Cab Economy,Sector 56,MG Road,0.0,0.0,0.0,,1.0,Personal & Car related issues,0.0,,0.0,0.0,,,
2025-08-23,20:11:35,CNR9124102,Success,IND3632,Auto Sharing,Sector 39,Golf Course Road,7.9,18.0,0.0,,0.0,,0.0,,443.544,5.21,4.7,3.7,Cash
2025-08-30,04:45:41,CNR9124140,Success,IND6330,Bike Lite,Sector 44,Sector 45,11.2,30.3,0.0,,0.0,,0.0,,640.044,5.93,4.0,3.2,UPI
